"","year","isic_section_index","isic_section_name","industry_name","skill_group_category","skill_group_name","skill_group_rank"
"2951",2019,"C","Manufacturing","Industrial Automation","Disruptive Tech Skills","Robotics",1
"2952",2019,"C","Manufacturing","Industrial Automation","Specialized Industry Skills","Electronic Control Systems",2
"2953",2019,"C","Manufacturing","Industrial Automation","Specialized Industry Skills","Drilling Engineering",3
"2954",2019,"C","Manufacturing","Industrial Automation","Specialized Industry Skills","Instrumentation",4
"2955",2019,"C","Manufacturing","Industrial Automation","Specialized Industry Skills","Utilities",5
"2956",2019,"C","Manufacturing","Industrial Automation","Specialized Industry Skills","Architecture",6
"2957",2019,"C","Manufacturing","Industrial Automation","Tech Skills","Computer Hardware",7
"2958",2019,"C","Manufacturing","Industrial Automation","Specialized Industry Skills","Electronics",8
"2959",2019,"C","Manufacturing","Industrial Automation","Specialized Industry Skills","Machining",9
"2960",2019,"C","Manufacturing","Industrial Automation","Tech Skills","Digital Literacy",10
"2961",2019,"J","Information and communication","Computer Hardware","Tech Skills","Computer Hardware",1
"2962",2019,"J","Information and communication","Computer Hardware","Tech Skills","Technical Support",2
"2963",2019,"J","Information and communication","Computer Hardware","Tech Skills","Digital Literacy",3
"2964",2019,"J","Information and communication","Computer Hardware","Tech Skills","System Administration",4
"2965",2019,"J","Information and communication","Computer Hardware","Tech Skills","Computer Networking",5
"2966",2019,"J","Information and communication","Computer Hardware","Soft Skills","Leadership",6
"2967",2019,"J","Information and communication","Computer Hardware","Business Skills","Business Management",7
"2968",2019,"J","Information and communication","Computer Hardware","Disruptive Tech Skills","Development Tools",8
"2969",2019,"J","Information and communication","Computer Hardware","Specialized Industry Skills","Electronics",9
"2970",2019,"J","Information and communication","Computer Hardware","Specialized Industry Skills","Foreign Languages",10
"2971",2019,"J","Information and communication","Computer Software","Tech Skills","Web Development",1
"2972",2019,"J","Information and communication","Computer Software","Disruptive Tech Skills","Development Tools",2
"2973",2019,"J","Information and communication","Computer Software","Tech Skills","Mobile Application Development",3
"2974",2019,"J","Information and communication","Computer Software","Tech Skills","Data Storage Technologies",4
"2975",2019,"J","Information and communication","Computer Software","Disruptive Tech Skills","Data Science",5
"2976",2019,"J","Information and communication","Computer Software","Disruptive Tech Skills","Human Computer Interaction",6
"2977",2019,"J","Information and communication","Computer Software","Tech Skills","Software Development Life Cycle (SDLC)",7
"2978",2019,"J","Information and communication","Computer Software","Soft Skills","Teamwork",8
"2979",2019,"J","Information and communication","Computer Software","Business Skills","Project Management",9
"2980",2019,"J","Information and communication","Computer Software","Soft Skills","Leadership",10
"2981",2019,"J","Information and communication","Computer Networking","Tech Skills","Computer Networking",1
"2982",2019,"J","Information and communication","Computer Networking","Tech Skills","System Administration",2
"2983",2019,"J","Information and communication","Computer Networking","Tech Skills","Technical Support",3
"2984",2019,"J","Information and communication","Computer Networking","Specialized Industry Skills","Cybersecurity",4
"2985",2019,"J","Information and communication","Computer Networking","Disruptive Tech Skills","Development Tools",5
"2986",2019,"J","Information and communication","Computer Networking","Tech Skills","Digital Literacy",6
"2987",2019,"J","Information and communication","Computer Networking","Specialized Industry Skills","Telecommunications",7
"2988",2019,"J","Information and communication","Computer Networking","Soft Skills","Leadership",8
"2989",2019,"J","Information and communication","Computer Networking","Tech Skills","Data Storage Technologies",9
"2990",2019,"J","Information and communication","Computer Networking","Tech Skills","Web Development",10
"2991",2019,"J","Information and communication","Internet","Tech Skills","Web Development",1
"2992",2019,"J","Information and communication","Internet","Business Skills","Digital Marketing",2
"2993",2019,"J","Information and communication","Internet","Tech Skills","Social Media",3
"2994",2019,"J","Information and communication","Internet","Soft Skills","Teamwork",4
"2995",2019,"J","Information and communication","Internet","Tech Skills","Graphic Design",5
"2996",2019,"J","Information and communication","Internet","Disruptive Tech Skills","Development Tools",6
"2997",2019,"J","Information and communication","Internet","Tech Skills","Digital Literacy",7
"2998",2019,"J","Information and communication","Internet","Soft Skills","Leadership",8
"2999",2019,"J","Information and communication","Internet","Business Skills","Advertising",9
"3000",2019,"J","Information and communication","Internet","Specialized Industry Skills","Foreign Languages",10
"3001",2019,"J","Information and communication","Semiconductors","Specialized Industry Skills","Electronics",1
"3002",2019,"J","Information and communication","Semiconductors","Tech Skills","Computer Hardware",2
"3003",2019,"J","Information and communication","Semiconductors","Disruptive Tech Skills","Development Tools",3
"3004",2019,"J","Information and communication","Semiconductors","Tech Skills","Scientific Computing",4
"3005",2019,"J","Information and communication","Semiconductors","Soft Skills","Leadership",5
"3006",2019,"J","Information and communication","Semiconductors","Tech Skills","Digital Literacy",6
"3007",2019,"J","Information and communication","Semiconductors","Disruptive Tech Skills","Materials Science",7
"3008",2019,"J","Information and communication","Semiconductors","Tech Skills","Software Testing",8
"3009",2019,"J","Information and communication","Semiconductors","Specialized Industry Skills","Foreign Languages",9
"3010",2019,"J","Information and communication","Semiconductors","Specialized Industry Skills","Research",10
"3011",2019,"J","Information and communication","Telecommunications","Specialized Industry Skills","Telecommunications",1
"3012",2019,"J","Information and communication","Telecommunications","Tech Skills","Computer Networking",2
"3013",2019,"J","Information and communication","Telecommunications","Soft Skills","Teamwork",3
"3014",2019,"J","Information and communication","Telecommunications","Soft Skills","Leadership",4
"3015",2019,"J","Information and communication","Telecommunications","Tech Skills","Technical Support",5
"3016",2019,"J","Information and communication","Telecommunications","Business Skills","Business Management",6
"3017",2019,"J","Information and communication","Telecommunications","Business Skills","Project Management",7
"3018",2019,"J","Information and communication","Telecommunications","Tech Skills","Digital Literacy",8
"3019",2019,"J","Information and communication","Telecommunications","Business Skills","Customer Experience",9
"3020",2019,"J","Information and communication","Telecommunications","Disruptive Tech Skills","Data Science",10
"3021",2019,"J","Information and communication","Motion Pictures & Film","Specialized Industry Skills","Video",1
"3022",2019,"J","Information and communication","Motion Pictures & Film","Specialized Industry Skills","Television",2
"3023",2019,"J","Information and communication","Motion Pictures & Film","Specialized Industry Skills","Photography",3
"3024",2019,"J","Information and communication","Motion Pictures & Film","Tech Skills","Animation",4
"3025",2019,"J","Information and communication","Motion Pictures & Film","Specialized Industry Skills","Editing",5
"3026",2019,"J","Information and communication","Motion Pictures & Film","Tech Skills","Graphic Design",6
"3027",2019,"J","Information and communication","Motion Pictures & Film","Tech Skills","Social Media",7
"3028",2019,"J","Information and communication","Motion Pictures & Film","Soft Skills","Writing",8
"3029",2019,"J","Information and communication","Motion Pictures & Film","Specialized Industry Skills","Foreign Languages",9
"3030",2019,"J","Information and communication","Motion Pictures & Film","Specialized Industry Skills","Theatre",10
"3031",2019,"J","Information and communication","Broadcast Media","Specialized Industry Skills","Television",1
"3032",2019,"J","Information and communication","Broadcast Media","Specialized Industry Skills","Journalism",2
"3033",2019,"J","Information and communication","Broadcast Media","Specialized Industry Skills","Radio Production",3
"3034",2019,"J","Information and communication","Broadcast Media","Specialized Industry Skills","Video",4
"3035",2019,"J","Information and communication","Broadcast Media","Tech Skills","Social Media",5
"3036",2019,"J","Information and communication","Broadcast Media","Specialized Industry Skills","Editing",6
"3037",2019,"J","Information and communication","Broadcast Media","Soft Skills","Communication",7
"3038",2019,"J","Information and communication","Broadcast Media","Soft Skills","Writing",8
"3039",2019,"J","Information and communication","Broadcast Media","Business Skills","Advertising",9
"3040",2019,"J","Information and communication","Broadcast Media","Tech Skills","Digital Literacy",10
"3041",2019,"J","Information and communication","Newspapers","Specialized Industry Skills","Journalism",1
"3042",2019,"J","Information and communication","Newspapers","Specialized Industry Skills","Editing",2
"3043",2019,"J","Information and communication","Newspapers","Tech Skills","Social Media",3
"3044",2019,"J","Information and communication","Newspapers","Soft Skills","Writing",4
"3045",2019,"J","Information and communication","Newspapers","Business Skills","Corporate Communications",5
"3046",2019,"J","Information and communication","Newspapers","Business Skills","Advertising",6
"3047",2019,"J","Information and communication","Newspapers","Specialized Industry Skills","Photography",7
"3048",2019,"J","Information and communication","Newspapers","Specialized Industry Skills","Foreign Languages",8
"3049",2019,"J","Information and communication","Newspapers","Specialized Industry Skills","Research",9
"3050",2019,"J","Information and communication","Newspapers","Business Skills","Digital Marketing",10
"3051",2019,"J","Information and communication","Publishing","Specialized Industry Skills","Editing",1
"3052",2019,"J","Information and communication","Publishing","Soft Skills","Writing",2
"3053",2019,"J","Information and communication","Publishing","Specialized Industry Skills","Journalism",3
"3054",2019,"J","Information and communication","Publishing","Tech Skills","Social Media",4
"3055",2019,"J","Information and communication","Publishing","Tech Skills","Graphic Design",5
"3056",2019,"J","Information and communication","Publishing","Business Skills","Digital Marketing",6
"3057",2019,"J","Information and communication","Publishing","Business Skills","Advertising",7
"3058",2019,"J","Information and communication","Publishing","Tech Skills","Digital Literacy",8
"3059",2019,"J","Information and communication","Publishing","Tech Skills","Information Management",9
"3060",2019,"J","Information and communication","Publishing","Soft Skills","Communication",10
"3061",2019,"J","Information and communication","Information Technology & Services","Tech Skills","Web Development",1
"3062",2019,"J","Information and communication","Information Technology & Services","Tech Skills","System Administration",2
"3063",2019,"J","Information and communication","Information Technology & Services","Disruptive Tech Skills","Development Tools",3
"3064",2019,"J","Information and communication","Information Technology & Services","Tech Skills","Data Storage Technologies",4
